position,artist,title,year,youtube_link,spotify_link,base_year
810,Nelly Furtado,Say It Right,2007,https://www.youtube.com/watch?v=6JnGBs88sL0,https://open.spotify.com/track/2aI21FnmY7TJVKeMaoQZ0t,2025
811,Wanted,Glad You Came,2011,https://www.youtube.com/watch?v=2ggzxInyzVE,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj,2025
812,Rolf Sanchez,Darte Un Beso,2022,https://www.youtube.com/watch?v=LvjiCvQhCw0,https://open.spotify.com/track/7prFESPQISWkKwP2YQ99ls,2025
813,Lauren Daigle,You Say,2019,https://www.youtube.com/watch?v=sIaT8Jl2zpI,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49,2025
814,Felix Jaehn & Jasmine Thompson,Ain't Nobody (Loves Me Better),2015,https://www.youtube.com/watch?v=5j1RCys4R0g,https://open.spotify.com/track/3c8iiZGfEammKJuWTErE5x,2025
815,Akon,Right Now (Na Na Na),2008,https://www.youtube.com/watch?v=vIaH35-MLsk,https://open.spotify.com/track/5Ravsw8TmHN5wBiYPPYUFw,2025
816,Jeroen Van Der Boom,Jij Bent Zo,2007,https://www.youtube.com/watch?v=io5a2pgiL2Q,https://open.spotify.com/track/3xAT6opqXN3qHup9VtzOS5,2025
817,Lady GaGa,The Edge Of Glory,2011,https://www.youtube.com/watch?v=QeWBS0JBNzQ,https://open.spotify.com/track/57F80059mWaWFvWG3tBTbO,2025
818,Gavin DeGraw,Chariot,2006,https://www.youtube.com/watch?v=JkUnBPdR9RU,https://open.spotify.com/track/08kTO4EW0jb07zNsCNM83w,2025
819,Rudimental & Jess Glynne & Macklemore & Dan Caplen,These Days,2018,https://www.youtube.com/watch?v=pjTj-_55WZ8,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2025
820,Ed Sheeran,Eyes Closed,2023,https://www.youtube.com/watch?v=u6wOyMUs74I,https://open.spotify.com/track/07bsRv0pcpbG4zJeLsUs1p,2025
821,Yves Larock & Jaba,Rise Up,2007,https://www.youtube.com/watch?v=zwcmZ0mGQno,https://open.spotify.com/track/09m1TcymsKszj3ito4Hmp7,2025
822,Dermot Kennedy,Power Over Me,2018,https://www.youtube.com/watch?v=WRe1GWzhK-w,https://open.spotify.com/track/4tViDtaHuSLnh7HVJTrKhs,2025
823,Emeli SandÃ©,Next To Me,2012,https://www.youtube.com/watch?v=-nwdjQmc_N8,https://open.spotify.com/track/3vjQt1znaFEnX3PBXsgtVc,2025
824,Galantis,Runaway (U & I),2014,https://www.youtube.com/watch?v=5XR7naZ_zZA,https://open.spotify.com/track/4qABfS1RaGVXdBhj2BQyhO,2025
825,Diggy Dex & Eva De Roovere,Slaap Lekker (Fantastig Toch),2009,https://www.youtube.com/watch?v=T6YE5h2Xtow,https://open.spotify.com/track/6YDjRUxFa8ECWukc3EoyIL,2025
826,AJR,Weak,2017,https://www.youtube.com/watch?v=txCCYBMKdB0,https://open.spotify.com/track/3BuLtAmXKy5uQYl4ED1zBT,2025
827,Ne-Yo,So Sick,2006,https://www.youtube.com/watch?v=IxszlJppRQI,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT,2025
828,Dua Lipa,Break My Heart,2020,https://www.youtube.com/watch?v=Nj2U6rhnucI,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2025
829,Keane,This Is The Last Time,2004,https://www.youtube.com/watch?v=u86VdOc3asA,https://open.spotify.com/track/6IVlHRrjTKep5SS9kbcpTa,2025
830,Studio Killers,Ode To The Bouncer,2011,https://www.youtube.com/watch?v=Lo-EmtXbFRg,https://open.spotify.com/track/4ZMrs7Zg8PJfAQjxFzzKPq,2025
831,Gnarls Barkley,Crazy,2006,https://www.youtube.com/watch?v=-N4jf6rtyuw,https://open.spotify.com/track/2N5zMZX7YeL1tico8oQxa9,2025
832,Walking On Cars,Speeding Cars,2016,https://www.youtube.com/watch?v=w5h4yJ-BpL4,https://open.spotify.com/track/4wLvmlgcHW5ZkNERDIDv5H,2025
833,Ariana Grande & Zedd,Break Free,2014,https://www.youtube.com/watch?v=L8eRzOYhLuw,https://open.spotify.com/track/7qQKhhQkLGxDKeF0EY2uH6,2025
834,Marshmello & Jonas Brothers,Leave Before You Love Me,2021,https://www.youtube.com/watch?v=hmUyEDG7Jy0,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1,2025
835,Ben Howard,Keep Your Head Up,2011,https://www.youtube.com/watch?v=ADP65wbBUpc,https://open.spotify.com/track/5fpEDGQX0Ah3utGnFYulQZ,2025
836,Pitbull,Hotel Room Service,2009,https://www.youtube.com/watch?v=2up_Eq6r6Ko,https://open.spotify.com/track/6Rb0ptOEjBjPPQUlQtQGbL,2025
837,BlÃ¸f & Nielson,Mannenharten,2013,https://www.youtube.com/watch?v=QgY4PcMRp-E,https://open.spotify.com/track/4maOGA8YsUFDz8BnluKYfP,2025
838,BeyoncÃ©,Irreplaceable,2006,https://www.youtube.com/watch?v=2EwViQxSJJQ,https://open.spotify.com/track/6RX5iL93VZ5fKmyvNXvF1r,2025
839,Meduza & Goodboys,Piece Of Your Heart,2019,https://www.youtube.com/watch?v=KE2SSftvFU4,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2025
840,Charlie Puth,One Call Away,2015,https://www.youtube.com/watch?v=BxuY9FET9Y4,https://open.spotify.com/track/37R0bQOQj5a7DOqh1TGzvB,2025
841,Jeugd Van Tegenwoordig,Get Spanish,2010,https://www.youtube.com/watch?v=swghsu7LXSs,https://open.spotify.com/track/7yHDSgozeHWY4uqDy65nKl,2025
842,Martin Garrix & Bono & The Edge,We Are The People,2021,https://www.youtube.com/watch?v=kGT73GcwhCU,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS,2025
843,Kensington,A Moment,2025,https://www.youtube.com/watch?v=gkRp3swz5s0,https://open.spotify.com/track/6QOSsq9F1yR9ka8ZbgAYmI,2025
844,Black Eyed Peas,Boom Boom Pow,2009,https://www.youtube.com/watch?v=4m48GqaOz90,https://open.spotify.com/track/5MeZ3VxmtSv1O8PcekvLTn,2025
845,John Mayer,Last Train Home,2021,https://www.youtube.com/watch?v=66Ne5dVDfLM,https://open.spotify.com/track/0tgBtQ0ISnMQOKorrN9HLX,2025
846,Alexandra Stan,Mr. Saxobeat,2011,https://www.youtube.com/watch?v=nwsewSMWIas,https://open.spotify.com/track/5E6CDAxnBqc9V9Y6t5wTUE,2025
847,Lily Allen,Not Fair,2009,https://www.youtube.com/watch?v=fUYaosyR4bE,https://open.spotify.com/track/76VWuBu8qoFxzfhpfW0lE6,2025
848,Wulf,Mind Made Up,2017,https://www.youtube.com/watch?v=ETbk-Imp-2c,https://open.spotify.com/track/2heI1UnBS4WKtYEH3bzN2D,2025
849,Lil Nas X,Star Walkin',2022,https://www.youtube.com/watch?v=HYsz1hP0BFo,https://open.spotify.com/track/38T0tPVZHcPZyhtOcCP7pF,2025
850,London Grammar,Strong,2013,https://www.youtube.com/watch?v=6drfp_3823I,https://open.spotify.com/track/2v1aJMvSWa5KLawWPDU6Pv,2025
851,Calvin Harris & Sam Smith,Desire,2023,https://www.youtube.com/watch?v=vmIzboUvYRs,https://open.spotify.com/track/22dUzMFttcR3uU17NcOAIv,2025
852,Miley Cyrus,Midnight Sky,2020,https://www.youtube.com/watch?v=aS1no1myeTM,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,2025
853,Flo Rida,Whistle,2012,https://www.youtube.com/watch?v=cSnkWzZ7ZAA,https://open.spotify.com/track/0ltBH1JNzSvQJPjJpvTu9B,2025
854,Nickelback,Photograph,2005,https://www.youtube.com/watch?v=T3rXdeOvhNE,https://open.spotify.com/track/3hb2ScEVkGchcAQqrPLP0R,2025
855,Opgeblazen & Wilbert Pigmans,De Toreador,2019,https://www.youtube.com/watch?v=kGTqZTTzXNU,https://open.spotify.com/track/0NKBmPjar0pPKi9sGMNS0b,2025
856,Maroon 5,One More Night,2012,https://www.youtube.com/watch?v=fwK7ggA3-bU,https://open.spotify.com/track/6cpk00i5TxCqSeqNi2HuIe,2025
857,Jonas Blue & Jack & Jack,Rise,2018,https://www.youtube.com/watch?v=btrzs54s1Rc,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9,2025
858,Jay Sean & Lil Wayne,Down,2009,https://www.youtube.com/watch?v=oUbpGmR1-QM,https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE,2025
859,RondÃ©,Undecided,2024,https://www.youtube.com/watch?v=PPmpTZljUac,https://open.spotify.com/track/67HfJMTt2jley2uzWzocKe,2025
860,Agnes,Release Me,2009,https://www.youtube.com/watch?v=keYXzDh5JEQ,https://open.spotify.com/track/4LiJE6pqgsTX3FtukW6bNh,2025
861,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,2015,https://www.youtube.com/watch?v=kt0g4dWxEBo,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,2025
862,Pommelien Thijs & Meau,Het Midden,2024,https://www.youtube.com/watch?v=u5JtktdlSWs,https://open.spotify.com/track/5650jkmPhrqy7sdXQ9O9mL,2025
863,David Guetta & Chris Willis,Love Is Gone,2007,https://www.youtube.com/watch?v=beGjncfEPt8,https://open.spotify.com/track/2MGRnjJc7C0z3EOEWRqcMw,2025
864,Racoon,Nickel For Goodbye,2023,https://www.youtube.com/watch?v=twczxXje6NI,https://open.spotify.com/track/0mozpacigd082TTRqi5IZc,2025
865,Rita Ora,Let You Love Me,2018,https://www.youtube.com/watch?v=XCQK6LmhYqc,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2025
866,Bruno Mars,Treasure,2013,https://www.youtube.com/watch?v=nPvuNsRccVw,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,2025
867,Kate Ryan,Voyage Voyage,2007,https://www.youtube.com/watch?v=XT9IDo-vF5k,https://open.spotify.com/track/1LPYzTY97EK89yUDcDfJrY,2025
868,Di-Rect,OMG It's Happening,2023,https://www.youtube.com/watch?v=GsFXaAnj9iA,https://open.spotify.com/track/3UDWgZznpvkwYx92b0hjJ8,2025
869,Jason Derulo & Nuka,Love Not War (The Tampa Beat),2020,https://www.youtube.com/watch?v=fZMRc-UyPm0,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm,2025
870,Fun. & Janelle MonÃ¡e,We Are Young,2011,https://www.youtube.com/watch?v=Sv6dMFF_yts,https://open.spotify.com/track/5rgy6ghBq1eRApCkeUdJXf,2025
871,Sam Feldt & Rani,Post Malone,2019,https://www.youtube.com/watch?v=TewoJFN61mI,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,2025
872,Sean Paul,We Be Burnin',2005,https://www.youtube.com/watch?v=uUGFhVWPOFs,https://open.spotify.com/track/4kOTDj4SiZPkW1p96WMDNv,2025
873,Loreen,Is It Love,2023,https://www.youtube.com/watch?v=8bF8ExXOx04,https://open.spotify.com/track/5JEzgajKcC4eIQfRu3cZk7,2025
874,Razorlight,America,2006,https://www.youtube.com/watch?v=V9NhncU5_CE,https://open.spotify.com/track/6bS7DqTuzrpkluB7boWmw2,2025
875,P!nk,Never Gonna Not Dance Again,2022,https://www.youtube.com/watch?v=iqYK79jCssA,https://open.spotify.com/track/6sZo5nJIsFWXefRCCexpx0,2025
876,Zanger Kafke,Springen,2018,https://www.youtube.com/watch?v=6m3ydrWoEMM,https://open.spotify.com/track/56Y0Rk2Gguz7yqbcjAh33N,2025
877,Lykke Li,I Follow Rivers (The Magician Remix),2011,https://www.youtube.com/watch?v=3FXMsoTTcog,https://open.spotify.com/track/4Jv7lweGIUOFQ7Oq2AtAh9,2025
878,BeyoncÃ©,Texas Hold 'Em,2024,https://www.youtube.com/watch?v=238Z4YaAr1g,https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9,2025
879,Meduza & James Carter & Elley DuhÃ© & Fast Boy,Bad Memories,2022,https://www.youtube.com/watch?v=T-jNkwesjpk,https://open.spotify.com/track/3rb0tMq42WfggucPm0HHkA,2025
880,Mika,Lollipop,2008,https://www.youtube.com/watch?v=6md5RSnVUuo,https://open.spotify.com/track/2NjhV99ncY4A5lSkTHvTtU,2025
881,Tom Grennan,Little Bit Of Love,2021,https://www.youtube.com/watch?v=SsdkvYdSzlg,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX,2025
882,Willy William,Trompeta,2022,https://www.youtube.com/watch?v=jYPu61aPHO8,https://open.spotify.com/track/1xyz2xqqpnhT3k1ApFPu6S,2025
883,Birdy,People Help The People,2011,https://www.youtube.com/watch?v=OmLNs6zQIHo,https://open.spotify.com/track/0YywjDvFudcaHG74NuWISy,2025
884,OneRepublic,Sunshine,2021,https://www.youtube.com/watch?v=Jbch_x5132o,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,2025
885,Purple Disco Machine & Kungs,Substitution,2023,https://www.youtube.com/watch?v=7x5lqqji9ww,https://open.spotify.com/track/2F2p7b5Xq20mRyEeWYaeUF,2025
886,Jan Smit & Gerard Joling,Echte Vrienden,2012,https://www.youtube.com/watch?v=ccZ4maRlyIQ,https://open.spotify.com/track/3jcsVrg1ho5V0fngw4WRUz,2025
887,Sara Bareilles,Love Song,2008,https://www.youtube.com/watch?v=qi7Yh16dA0w,https://open.spotify.com/track/4E6cwWJWZw2zWf7VFbH7wf,2025
888,Master KG & Nomcebo Zikode,Jerusalema,2020,https://www.youtube.com/watch?v=fCZVL_8D048,https://open.spotify.com/track/3ig8Zzc0TgQbtJZbctWHZa,2025
889,Cameron Whitcomb,Medusa,2024,https://www.youtube.com/watch?v=KNE8o4gK_y0,https://open.spotify.com/track/1B7xiLBhKRBpD5KlnEWtrR,2025
890,Taylor Swift,We Are Never Ever Getting Back Together,2012,https://www.youtube.com/watch?v=WA4iX5D9Z64,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo,2025
891,Weeknd & Daft Punk,I Feel It Coming,2016,https://www.youtube.com/watch?v=qFLhGq0060w,https://open.spotify.com/track/3dhjNA0jGA8vHBQ1VdD6vV,2025
892,Joel Corry & Tom Grennan,Lionheart (Fearless),2022,https://www.youtube.com/watch?v=n5F-4Dd0LwU,https://open.spotify.com/track/5vlzH0ps6WDyb158oFTAb3,2025
893,James Morrison,You Give Me Something,2006,https://www.youtube.com/watch?v=UZp6dhheriM,https://open.spotify.com/track/6bFsQ6yOp3z5mGNkhWP0P1,2025
894,Jayh,Mooie Dag,2014,https://www.youtube.com/watch?v=RZVERHK3t8Q,https://open.spotify.com/track/14ZZR92YmYIIVhOi6h0MOg,2025
895,Sheppard,Die Young,2019,https://www.youtube.com/watch?v=7ikKAN42JU0,https://open.spotify.com/track/0XSTOKFdWPXlAEliq17XRw,2025
896,Justin Timberlake & Timbaland,SexyBack,2006,https://www.youtube.com/watch?v=3gOHvDP_vCs,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,2025
897,Shawn Mendes,When You're Gone,2022,https://www.youtube.com/watch?v=tp4fUH2E8uc,https://open.spotify.com/track/0U1W2LZVUX7qTm7dDpqxh6,2025
898,Sam Smith,Too Good At Goodbyes,2017,https://www.youtube.com/watch?v=J_ub7Etch2U,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2025
899,David Guetta & Sia,Beautiful People,2025,https://www.youtube.com/watch?v=SswocIow6pc,https://open.spotify.com/track/4TwEdnSiTPDR1vg1QZ5K8W,2025
900,Mando Diao,Dance With Somebody,2009,https://www.youtube.com/watch?v=qkyRHRIvoGo,https://open.spotify.com/track/28qkNp9shSV8AQrBwxZf48,2025
901,Mabel,Don't Call Me Up,2019,https://www.youtube.com/watch?v=9TQKyDD9Yig,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2025
902,Shaboozey & Myles Smith,Blink Twice,2025,https://www.youtube.com/watch?v=0NLDbLsC56g,https://open.spotify.com/track/3f3ujFD6YndqRRVYuBcq7T,2025
903,Jonas Blue & William Singe,Mama,2017,https://www.youtube.com/watch?v=qPTfXwPf_HM,https://open.spotify.com/track/7jEyX4bqaCSdMN4D4JNnVj,2025
904,Rihanna,Unfaithful,2006,https://www.youtube.com/watch?v=rp4UwPZfRis,https://open.spotify.com/track/13xxBnXOuiBxVxJI458B0i,2025
905,George Ezra,Anyone For You,2022,https://www.youtube.com/watch?v=RkfvelOJvhI,https://open.spotify.com/track/44JSreJxvgl3CxLo5MoQL0,2025
906,Davina Michelle,Heartbeat,2023,https://www.youtube.com/watch?v=yHPjU6ujot8,https://open.spotify.com/track/3vTepcP9E7rJJJsgC9OlZB,2025
907,DJ Antoine & Timati & Kalenna,Welcome To St. Tropez,2011,https://www.youtube.com/watch?v=Kh2FRFhS7QY,https://open.spotify.com/track/43dijXylJjKuis4lVZGZea,2025
908,Lil Nas X,That's What I Want,2021,https://www.youtube.com/watch?v=QDYDRA5JPLE,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,2025
909,Anna Kendrick,Cups (Pitch Perfect's ''When I'm Gone''),2013,https://www.youtube.com/watch?v=cmSbXsFE3l8,https://open.spotify.com/track/2sCl0FFOzZSmYZs90zOpd1,2025
910,Lost Frequencies & Calum Scott,Where Are You Now,2021,https://www.youtube.com/watch?v=PoP2Sa7wYNQ,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,2025
911,Portugal. The Man,Feel It Still,2017,https://www.youtube.com/watch?v=pBkHHoOIIn8,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2025
912,Opposites,Slaap,2006,https://www.youtube.com/watch?v=qOgVuO1s8ys,https://open.spotify.com/track/4pdhkd4q0efLlNXGFWHR99,2025
913,Lucas & Steve,Up Till Dawn (On The Move),2017,https://www.youtube.com/watch?v=xqAqaLV8Nf4,https://open.spotify.com/track/6wefD5q8rXOg3xHTUZjyio,2025
914,Douwe Bob,I Believe,2024,https://www.youtube.com/watch?v=puFeYhXi0gM,https://open.spotify.com/track/2OWWVJ4aCJfaATMozLKkQz,2025
915,Marco Borsato & Rolf Sanchez & John Ewbank,Hef Je Glas,2021,https://www.youtube.com/watch?v=pk8wv877fSU,https://open.spotify.com/track/4leXdvCwC8Q5WRoJ610uAa,2025
916,Kygo & Whitney Houston,Higher Love,2019,https://www.youtube.com/watch?v=JR49dyo-y0E,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2025
917,Racoon,Don't Give Up The Fight,2011,https://www.youtube.com/watch?v=PnaOOgMv_WY,https://open.spotify.com/track/3QGDYgKjqUHZHUav0mm3tr,2025
918,WizTheMc & Bees & Honey,Show Me Love,2025,https://www.youtube.com/watch?v=Z3aduh5fxCo,https://open.spotify.com/track/5ITV0zqzjOYfFWpW0xBmRa,2025
919,Jeckyll & Hyde,Frozen Flame,2006,https://www.youtube.com/watch?v=tq02Os7EF9s,https://open.spotify.com/track/1vzeSxNPyxvmvapJ20NFUQ,2025
920,James Bay,Best Fake Smile,2015,https://www.youtube.com/watch?v=UZme7SwXXws,https://open.spotify.com/track/3ZDqEhR3yfrcnOWi0g5YGD,2025
921,Farruko,Pepas,2021,https://www.youtube.com/watch?v=y8trd3gjJt0,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k,2025
922,Rita Ora,Anywhere,2017,https://www.youtube.com/watch?v=ksdAs4LBRq8,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2025
923,Teddy Swims,Guilty,2025,https://www.youtube.com/watch?v=FjIdlFANeIA,https://open.spotify.com/track/1xAqlP0wv3XCSoEICoa3kf,2025
924,Topic & A7S,Kernkraft 400 (A Better Day),2022,https://www.youtube.com/watch?v=pOc2EmfVhL4,https://open.spotify.com/track/3kcKlOkQQEPVwxwljbGJ5p,2025
925,Dio & Sef,Tijdmachine,2009,https://www.youtube.com/watch?v=Fy_K5NZJAn0,https://open.spotify.com/track/0xhWYqbieArhuGsYn9ADzF,2025
926,Imagine Dragons,Follow You,2021,https://www.youtube.com/watch?v=k3zimSRKqNw,https://open.spotify.com/track/0LtkAAEpEp1lkLX1ZvjHZb,2025
927,Jonas Blue & JP. Cooper,Perfect Strangers,2016,https://www.youtube.com/watch?v=Ey_hgKCCYU4,https://open.spotify.com/track/3P3pw6C19j31Rnzgo3JG7o,2025
928,Ed Sheeran,Lego House,2012,https://www.youtube.com/watch?v=c4BLVznuWnU,https://open.spotify.com/track/5ubHAQtKuFfiG4FXfLP804,2025
929,Nathan Evans,Wellerman (220KID & Billen Ted Remix),2021,https://www.youtube.com/watch?v=M26V1IWAP-E,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,2025
930,50 Cent & Olivia,Candy Shop,2005,https://www.youtube.com/watch?v=SRcnnId15BA,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh,2025
931,Chef'Special,Speed Of Light,2023,https://www.youtube.com/watch?v=l3jRIr44lss,https://open.spotify.com/track/7qE8D41cBVCWorwrS4zNEB,2025
932,Meduza & Dermot Kennedy,Paradise,2020,https://www.youtube.com/watch?v=e7HBypw4lhY,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,2025
933,Within Temptation,Faster,2011,https://www.youtube.com/watch?v=sj1P-HFj0Yo,https://open.spotify.com/track/5LLVYUnXMTBu2k74CgUk4Q,2025
934,Michael Schulte,You Let Me Walk Alone,2018,https://www.youtube.com/watch?v=rp27Ggo_edo,https://open.spotify.com/track/07qlsG6DYRLBbovwca9Vbr,2025
935,Afrojack,Never Forget You,2025,https://www.youtube.com/watch?v=1LCxZfZVGSo,https://open.spotify.com/track/2j5qmVNEUwsdOWeSIAYWUT,2025
936,Killers,Mr. Brightside,2003,https://www.youtube.com/watch?v=gGdGFtwCNBE,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2025
937,Alvaro Soler,Sofia,2016,https://www.youtube.com/watch?v=qaZ0oAh4evU,https://open.spotify.com/track/6wNBeXhrU5tr5hoRgQZmPx,2025
938,Conkarah & Shaggy,Banana (DJ FLe Minisiren Remix),2020,https://www.youtube.com/watch?v=sy9l7y7npGs,https://open.spotify.com/track/4o6AIByelb82YnLyqccMjl,2025
939,MÃªlÃ©e,Built To Last,2008,https://www.youtube.com/watch?v=DNL6Wy6IstE,https://open.spotify.com/track/7j1L1FdPJ5NHMkkHnTaHJ2,2025
940,Imany,Don't Be So Shy (Filatov & Karas Remix),2016,https://www.youtube.com/watch?v=b1_B-IKEufg,https://open.spotify.com/track/7CSEBRQomeskCM98g1thej,2025
941,One Direction,Drag Me Down,2015,https://www.youtube.com/watch?v=Jwgf3wmiA04,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G,2025
942,Max Graham & Yes,Owner Of A Lonely Heart,2005,https://www.youtube.com/watch?v=8ws9DMWx2-g,https://open.spotify.com/track/0Qju0tj0srWQU7VJMEZx0h,2025
943,Justin Wellington & Small Jam,Iko Iko (My Bestie),2017,https://www.youtube.com/watch?v=TzwqnlYMqIg,https://open.spotify.com/track/3pnxj3KnSjqO1Qkl2qLHIz,2025
944,X Ambassadors,Renegades,2015,https://www.youtube.com/watch?v=1u-niluB8HI,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf,2025
945,David Guetta & OneRepublic,I Don't Wanna Wait,2024,https://www.youtube.com/watch?v=SxooGdQ3oew,https://open.spotify.com/track/331l3xABO0HMr1Kkyh2LZq,2025
946,Michael BublÃ©,Haven't Met You Yet,2009,https://www.youtube.com/watch?v=1AJmKkU5POA,https://open.spotify.com/track/4fIWvT19w9PR0VVBuPYpWA,2025
947,Nico & Vinz,Am I Wrong,2014,https://www.youtube.com/watch?v=bg1sT4ILG0w,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ,2025
948,K3,MaMaSÃ©!,2009,https://www.youtube.com/watch?v=2I-01E0Pjnk,https://open.spotify.com/track/0MtuobjDXAwn668Gmamk2y,2025
949,Sigma,Nobody To Love,2014,https://www.youtube.com/watch?v=KD5fLb-WgBU,https://open.spotify.com/track/2jsmSLoX8y0h6k4YzDCFH1,2025
950,Script,The Last Time,2019,https://www.youtube.com/watch?v=Qw0PuHJrvrM,https://open.spotify.com/track/600oiqLkQIJ85HvQGIQWvO,2025
951,Rihanna,Rude Boy,2009,https://www.youtube.com/watch?v=e82VE8UtW8A,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF,2025
952,RondÃ©,Break My Heart,2023,https://www.youtube.com/watch?v=lhu0wmJ8UMc,https://open.spotify.com/track/7dz8a05AXs2KnLGVvVwds8,2025
953,Bob Sinclar & Steve Edwards,"World, Hold On (Children Of The Sky)",2006,https://www.youtube.com/watch?v=IZ36b3q1elI,https://open.spotify.com/track/3HGwI9qwq5XqBDeZBV3zti,2025
954,Niall Horan,On The Loose,2017,https://www.youtube.com/watch?v=wk99OKNE_Ro,https://open.spotify.com/track/0kThmY7A0ynir2qLWFFhrY,2025
955,Lustrum U.V.S.V.-N.V.V.S.U. (Anno Ons) & Jopke Van Dobbenburgh & Roeland Beelen,Lotje,2024,https://www.youtube.com/watch?v=aeXr-BdOnws,https://open.spotify.com/track/7zFjsKFkljAWO6ijUEgILv,2025
956,Jason Derulo,Want To Want Me,2015,https://www.youtube.com/watch?v=rClUOdS5Zyw,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy,2025
957,Ilse DeLange,The Great Escape,2006,https://www.youtube.com/watch?v=WMcFigZPP4A,https://open.spotify.com/track/2LIE4hnlRiueDZaQlfPLci,2025
958,Riton & Nightcrawlers & Mufasa & Hypeman,Friday (Dopamine Re-Edit),2021,https://www.youtube.com/watch?v=U6n2NcJ7rLc,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,2025
959,Miley Cyrus,Malibu,2017,https://www.youtube.com/watch?v=PmVf7vmo5Ns,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ,2025
960,Ellie Goulding,Burn,2013,https://www.youtube.com/watch?v=CGyEd0aKWZE,https://open.spotify.com/track/2GgxS8bUT5G25QJTsfSv0R,2025
961,Guus Meeuwis & Maksim,Sparen Voor De Nacht,2025,https://www.youtube.com/watch?v=v8x5uGsDYFw,https://open.spotify.com/track/44vgHjyTTFdOe0F01MhPir,2025
962,Kris Kross Amsterdam & Sera & Conor Maynard,Stay (Never Leave),2023,https://www.youtube.com/watch?v=OKRFj-Cmsss,https://open.spotify.com/track/6zDitZRQadPCyaVl4u6OJy,2025
963,P!nk,Just Like Fire,2016,https://www.youtube.com/watch?v=5Nrv5teMc9Y,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb,2025
964,Gwen Stefani & Akon,The Sweet Escape,2007,https://www.youtube.com/watch?v=O0lf_fE3HwA,https://open.spotify.com/track/07K4GcCDSTiXUF5ssyTRUM,2025
965,Armin Van Buuren & Billen Ted & JC Stewart,Come Around Again,2022,https://www.youtube.com/watch?v=Yxi7ABcIxKU,https://open.spotify.com/track/55Y4oE6oE6XBT2e71vK2yA,2025
966,Fratellis,Chelsea Dagger,2006,https://www.youtube.com/watch?v=sEXHeTcxQy4,https://open.spotify.com/track/1bCmvezFg5MRcENzCGG1Cy,2025
967,Alicia Keys,Underdog,2020,https://www.youtube.com/watch?v=izyZLKIWGiA,https://open.spotify.com/track/7FsAFw1oZeTJUZmIzSh0cg,2025
968,Martin Garrix & Lauv,Mad,2025,https://www.youtube.com/watch?v=LvUtS-btnyU,https://open.spotify.com/track/6vM1GSndPtQk7AmqEmNAPH,2025
969,Echosmith,Cool Kids,2013,https://www.youtube.com/watch?v=SSCzDykng4g,https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9,2025
