artist,title,year,base_year,youtube_link
London Grammar,Strong,2013,2017,https://www.youtube.com/watch?v=6drfp_3823I
Michael Jackson,Rock With You,1979,2017,https://www.youtube.com/watch?v=5X-Mrc2l1d0
Zesde Metaal,Naar De Wuppe,2016,2017,https://www.youtube.com/watch?v=2qjwwFHyTBM
Joe Cocker,N'oubliez Jamais,1997,2017,https://www.youtube.com/watch?v=MBpyuYgfCWA
Boudewijn De Groot,"Welterusten, Mijnheer De President",1966,2017,https://www.youtube.com/watch?v=_5Cmw1NHUig
Soft Cell,Tainted Love,1981,2017,https://www.youtube.com/watch?v=XZVpR3Pk-r8
Rolling Stones,Ruby Tuesday,1967,2017,https://www.youtube.com/watch?v=ADtnUC_ctNk
Tourist LeMC,Koning Liefde,2015,2017,https://www.youtube.com/watch?v=XuyN4XzqSIA
Blue Blot,Who Is He & What Is He To You,1990,2017,https://www.youtube.com/watch?v=Gku6VFEFQdM
Clash,The Magnificent Seven,1980,2017,https://www.youtube.com/watch?v=WD5N0rTsulQ
Queen,I Want To Break Free,1984,2017,https://www.youtube.com/watch?v=f4Mc-NYPHaQ&pp=0gcJCfwAo7VqN5tD
Dire Straits,Why Worry (Album Version),1985,2017,https://www.youtube.com/watch?v=_03uXQiz6eY
Paul Simon,Still Crazy After All These Years,1975,2017,https://www.youtube.com/watch?v=Q5Eoax6I-O4
Simple Minds,Alive & Kicking,1985,2017,https://www.youtube.com/watch?v=ljIQo1OHkTI
Goose,Synrise,2011,2017,https://www.youtube.com/watch?v=Q8i8jE2sTxk
Lou Reed,Vicious,1973,2017,https://www.youtube.com/watch?v=4WzdYMv4MM0
Cream,Crossroads,1969,2017,https://www.youtube.com/watch?v=PE9HvSdcaL4
Pink Floyd,See Emily Play,1967,2017,https://www.youtube.com/watch?v=7c0EDM-Yu9o
Lionel Richie,All Night Long (All Night),1983,2017,https://www.youtube.com/watch?v=nqAvFx3NxUM
Prince & The Revolution,Let's Go Crazy,1984,2017,https://www.youtube.com/watch?v=aXJhDltzYVQ
Scene,Open,1992,2017,https://www.youtube.com/watch?v=761uRaAoW00
Foo Fighters,Learn To Fly,1999,2017,https://www.youtube.com/watch?v=1VQ_3sBZEm0
Randy Newman,Sail Away,1972,2017,https://www.youtube.com/watch?v=JI_7AoPjyoA
Madonna,Into The Groove,1985,2017,https://www.youtube.com/watch?v=52iW3lcpK5M
Steve Harley & Cockney Rebel,Make Me Smile (Come Up And See Me),1975,2017,https://www.youtube.com/watch?v=dAoaVU3-ve0
Band Of Horses,The Funeral,2006,2017,https://www.youtube.com/watch?v=cMFWFhTFohk
Talking Heads,This Must Be The Place (Naive Melody),1983,2017,https://www.youtube.com/watch?v=Fb2q141rMNE
Don McLean,American Pie (Album Version),1971,2017,https://www.youtube.com/watch?v=PRpiBpDy7MQ
Afghan Whigs,Debonair,1993,2017,https://www.youtube.com/watch?v=oJwWmz8Mp3U
Willem Vermandere,Lat Mie Maar Lopen,1981,2017,https://www.youtube.com/watch?v=v9DeX5njbXM
Leonard Cohen,Sisters Of Mercy,1967,2017,https://www.youtube.com/watch?v=frWZSAZWs1g
Simply Red,Holding Back The Years,1985,2017,https://www.youtube.com/watch?v=yG07WSu7Q9w
Bob Seger & The Silver Bullet Band,We've Got Tonite,1978,2017,https://www.youtube.com/watch?v=uZQR3KqvYPc
Neil Diamond,Beautiful Noise,1976,2017,https://www.youtube.com/watch?v=zf5T2nb99RY
Spinvis,Voor Ik Vergeet,2001,2017,https://www.youtube.com/watch?v=wHDUGZZMoiI
Tom Jones,"Green, Green Grass Of Home",1966,2017,https://www.youtube.com/watch?v=j64H2aWWU0E
Rolling Stones,It's All Over Now,1964,2017,https://www.youtube.com/watch?v=Ur-yMil88fU
Jacques Brel,Le Moribond,1961,2017,https://www.youtube.com/watch?v=ohOPRkllcmw
Prince & The Revolution,I Would Die 4 U,1984,2017,https://www.youtube.com/watch?v=SVEFRQavTNI
This Mortal Coil,Song To The Siren,1984,2017,https://www.youtube.com/watch?v=HFWKJ2FUiAQ
Scene,Feest,1993,2017,https://www.youtube.com/@JosieFeest/videos
Beatles,We Can Work It Out,1965,2017,https://www.youtube.com/watch?v=Qyclqo_AV2M
Christine & The Queens,Christine,2015,2017,https://www.youtube.com/watch?v=rs40yxHjTxQ
Elton John,Daniel,1973,2017,https://www.youtube.com/watch?v=UA78e27R_J4
Robert Palmer,Johnny And Mary,1980,2017,https://www.youtube.com/watch?v=7_SAMrDnXOE
Madness,One Step Beyond,1979,2017,https://www.youtube.com/watch?v=SOJSM46nWwo
Black Eyed Peas,I Gotta Feeling,2009,2017,https://www.youtube.com/watch?v=uSD4vsh1zDA
Don Henley,The Boys Of Summer,1984,2017,https://www.youtube.com/watch?v=6RUIeX6UCT8
Jimi Hendrix Experience,Foxy Lady,1967,2017,https://www.youtube.com/watch?v=_PVjcIO4MT4
Elvis Presley,That's All Right,1954,2017,https://www.youtube.com/watch?v=DCP_g7X31nI
Santana,Oye Como Va,1970,2017,https://www.youtube.com/watch?v=J7ATTjg7tpE
Raymond Van Het Groenewoud & The Centimeters,Brussels By Night,1979,2017,https://www.youtube.com/watch?v=MfiUdra3xFU
Steely Dan,Hey Nineteen,1980,2017,https://www.youtube.com/watch?v=cvg5mbM6FGs
Eric Clapton,Let It Grow,1974,2017,https://www.youtube.com/watch?v=YpDlmop0uYU
Scott McKenzie,San Francisco (Be Sure To Wear Some Flowers In Your Hair),1967,2017,https://www.youtube.com/watch?v=LAX5GgvS-8s
Black Crowes,Remedy,1991,2017,https://www.youtube.com/watch?v=BYyRLTveFJQ
Smiths,The Boy With The Thorn In His Side,1985,2017,https://www.youtube.com/watch?v=qdOHPjMzY8s
Rolling Stones,Beast Of Burden (Album Version),1978,2017,https://www.youtube.com/watch?v=RlV-ZFyVH3c
Lou Reed,Dirty Blvd.,1988,2017,https://www.youtube.com/watch?v=ZH96BsL1R3U
Buddy Holly,Peggy Sue,1957,2017,https://www.youtube.com/watch?v=OUesbTObC9A
Mike Oldfield & Maggie Reilly,Moonlight Shadow,1983,2017,https://www.youtube.com/watch?v=9uYF95jR_ME
Jackson Browne,The Pretender,1976,2017,https://www.youtube.com/watch?v=SqRvJLH_-vU
Big Country,Chance,1983,2017,https://www.youtube.com/watch?v=NKkhNV8zn-s
Machiavel,Fly,1980,2017,https://www.youtube.com/watch?v=zrVkICMF7ic
Gianna Nannini,I Maschi,1987,2017,https://www.youtube.com/watch?v=pOeSUjNagCU
Randy Newman,In Germany Before The War,1977,2017,https://www.youtube.com/watch?v=HdHt_sbQ_4A
Levellers,One Way,1991,2017,https://www.youtube.com/watch?v=u0S8RNkL5Wg
Nieuwe Snaar,In De Hemel Is Geen Dylan,2003,2017,https://www.youtube.com/watch?v=ClAx92LC-1c
Bob Dylan,Subterranean Homesick Blues,1965,2017,https://www.youtube.com/watch?v=MGxjIBEZvx0
B-52's,Love Shack,1989,2017,https://www.youtube.com/watch?v=9SOryJvTAGs
John Denver,Annie's Song,1976,2017,https://www.youtube.com/watch?v=RNOTF-znQyw
John Lennon,Watching The Wheels,1980,2017,https://www.youtube.com/watch?v=uVXR2LYeFBI
XTC,Senses Working Overtime,1982,2017,https://www.youtube.com/watch?v=NrcemZpOmpI
Toots Thielemans,Ne Me Quitte Pas,1987,2017,https://www.youtube.com/watch?v=x5cxpeYVGfY
Roy Orbison,Only The Lonely,1960,2017,https://www.youtube.com/watch?v=D6Aw3ZnqQrY
Wim Mertens,Close Cover,1983,2017,https://www.youtube.com/watch?v=YhtidLXooGk
Nirvana,Heart-Shaped Box,1993,2017,https://www.youtube.com/watch?v=n6P0SitRwy8
Joni Mitchell,Hejira,1976,2017,https://www.youtube.com/watch?v=5AfPR_B8s-A
Zaz,Éblouie Par La Nuit,2010,2017,https://www.youtube.com/watch?v=KDcgOpUp2nc
Buffalo Springfield,For What It's Worth,1966,2017,https://www.youtube.com/watch?v=80_39eAx3z8
André Hazes,'n Beetje Verliefd,1981,2017,https://www.youtube.com/watch?v=3kufNNxyACg
André Brasseur,Early Bird,1965,2017,https://www.youtube.com/watch?v=Shn1Mmp14HI
Lou Reed,Caroline Says II,1973,2017,https://www.youtube.com/watch?v=Y793DlD0Sxg
Prince,I Wanna Be Your Lover,1979,2017,https://www.youtube.com/watch?v=Rp8WL621uGM
Van Morrison,Bright Side Of The Road,1979,2017,https://www.youtube.com/watch?v=pN06X_IEIVA
Depeche Mode,Everything Counts,1983,2017,https://www.youtube.com/watch?v=1t-gK-9EIq4&pp=0gcJCfwAo7VqN5tD
Bob Dylan,Jokerman,1983,2017,https://www.youtube.com/watch?v=1XSvsFgvWr0
Ronettes,Be My Baby,1963,2017,https://www.youtube.com/watch?v=jSPpbOGnFgk
Nina Simone,Here Comes The Sun,1971,2017,https://www.youtube.com/watch?v=T9gMsdNQSUM
Nirvana,Polly,1991,2017,https://www.youtube.com/watch?v=DrlaVYKWeLU
Queens Of The Stone Age,Make It Wit Chu,2007,2017,https://www.youtube.com/watch?v=0wTxqHbJOzg
Rolling Stones,Start Me Up,1981,2017,https://www.youtube.com/watch?v=SGyOaCXr8Lw
Mink DeVille,Demasiado Corazon,1983,2017,https://www.youtube.com/watch?v=KT1m6kEsR1E
Neil Young,Only Love Can Break Your Heart,1970,2017,https://www.youtube.com/watch?v=364qY0Oz-xs
Leonard Cohen,Who By Fire,1974,2017,https://www.youtube.com/watch?v=251Blni2AE4
Paul Simon,Late In The Evening,1980,2017,https://www.youtube.com/watch?v=ilzvuie7Bks
Stevie Nicks,Stand Back,1983,2017,https://www.youtube.com/watch?v=gwS9BIqbffU
Smiths,This Charming Man,1983,2017,https://www.youtube.com/watch?v=cJRP3LRcUFg
Counting Crows,A Long December,1996,2017,https://www.youtube.com/watch?v=1D5PtyrewSs
Jeff Buckley,Grace,1993,2017,https://www.youtube.com/watch?v=A3adFWKE9JE
Moloko,The Time Is Now,2000,2017,https://www.youtube.com/watch?v=-GY9DWIfpwc
10cc,The Things We Do For Love,1976,2017,https://www.youtube.com/watch?v=P0rf3_viTxk
Michael Jackson,Smooth Criminal,1988,2017,https://www.youtube.com/watch?v=h_D3VFfhvs4
Orchestral Manoeuvres In The Dark,Maid Of Orleans (The Waltz Joan Of Arc),1982,2017,https://www.youtube.com/watch?v=vmwMhjbThKg
Lucifer,House For Sale,1975,2017,https://www.youtube.com/watch?v=3qL5-mF6Cv4
Kim Wilde,Kids In America,1981,2017,https://www.youtube.com/watch?v=UqMcevcUmqg
Lovin' Spoonful,Summer In The City,1966,2017,https://www.youtube.com/watch?v=5YgevxRGXIU
Nick Cave & The Bad Seeds,The Mercy Seat,1988,2017,https://www.youtube.com/watch?v=Ahr4KFl79WI
Neil Diamond,Solitary Man,1966,2017,https://www.youtube.com/watch?v=yLilTP5WAU0
Pearl Jam,Sirens,2013,2017,https://www.youtube.com/watch?v=4jZBwyG7HPs
Herd,From The Underworld,1967,2017,https://www.youtube.com/watch?v=KMPZ2UIVtoI
Eels,Trouble With Dreams,2005,2017,https://www.youtube.com/watch?v=YQknwdSTOhA
Fleetwood Mac,Tusk,1979,2017,https://www.youtube.com/watch?v=ATMR5ettHz8
Laid Back,Bakerman,1989,2017,https://www.youtube.com/watch?v=yByP88jUQH4
Bright Eyes,First Day Of My Life,2005,2017,https://www.youtube.com/watch?v=xUBYzpCNQ1I
Alphaville,Big In Japan,1984,2017,https://www.youtube.com/watch?v=tl6u2NASUzU
Novastar,Wrong,1999,2017,https://www.youtube.com/watch?v=icTh5GFq1vM
Nirvana,About A Girl (Unplugged),1994,2017,https://www.youtube.com/watch?v=AhcttcXcRYY
Talk Talk,Such A Shame,1984,2017,https://www.youtube.com/watch?v=lLdvpFIPReA
Joe Dassin,Et Si Tu n'Existais Pas,1975,2017,https://www.youtube.com/watch?v=0fYr5vh3wXI
Smiths,Heaven Knows I'm Miserable Now,1984,2017,https://www.youtube.com/watch?v=TjPhzgxe3L0
Sheryl Crow,All I Wanna Do,1993,2017,https://www.youtube.com/watch?v=ClbmWkbocoY
Radios,She Goes Nana,1993,2017,https://www.youtube.com/watch?v=yjwZT-IoQZo
Tina Turner,The Best,1989,2017,https://www.youtube.com/watch?v=GC5E8ie2pdM
Chicago,25 Or 6 To 4,1970,2017,https://www.youtube.com/watch?v=iUAYeN3Rp2E
James Taylor,You've Got A Friend,1971,2017,https://www.youtube.com/watch?v=nKaWQxlTsRM
Crowded House,Fall At Your Feet,1991,2017,https://www.youtube.com/watch?v=2ROiU9kOHeE
Duncan Browne,The Wild Places,1979,2017,https://www.youtube.com/watch?v=7zX3_lZBN7M
Velvet Underground,Sunday Morning,1967,2017,https://www.youtube.com/watch?v=Xhbyj8pqUao
David A. Stewart & Candy Dulfer,Lily Was Here,1989,2017,https://www.youtube.com/watch?v=ypbjIwbTR8c
Deep Purple,Woman From Tokyo,1972,2017,https://www.youtube.com/watch?v=QIliB436370
Tom Browne,Funkin' For Jamaica (N.Y.),1981,2017,https://www.youtube.com/watch?v=XYclWyC4qQo
Creedence Clearwater Revival,Lodi,1969,2017,https://www.youtube.com/watch?v=dIfQNB5WXmY
Jane Birkin & Serge Gainsbourg,La Décadanse,1972,2017,https://www.youtube.com/watch?v=m207mUJrhKg
ABC,The Look Of Love,1982,2017,https://www.youtube.com/watch?v=cNEdxZURTaI
Turtles,Happy Together,1967,2017,https://www.youtube.com/watch?v=mRCe5L1imxg
Pogues,Dirty Old Town,1985,2017,https://www.youtube.com/watch?v=s11BuatTuXk
Björk,It's Oh So Quiet,1995,2017,https://www.youtube.com/watch?v=htobTBlCvUU
Van Halen,Jump,1983,2017,https://www.youtube.com/watch?v=SwYN7mTi6HM
Jimi Hendrix Experience,Crosstown Traffic,1969,2017,https://www.youtube.com/watch?v=0NWYXJ04KCM
Norman Greenbaum,Spirit In The Sky,1969,2017,https://www.youtube.com/watch?v=W2msh0jut2Y
Nilsson,Without You,1971,2017,https://www.youtube.com/watch?v=8dnUv3DUP4E
Spinvis,Smalfilm,2002,2017,https://www.youtube.com/watch?v=PMNYffPgRh4
Electric Light Orchestra,Sweet Talkin' Woman,1978,2017,https://www.youtube.com/watch?v=NNjrBUzXDJk
Roy Orbison,Running Scared,1961,2017,https://www.youtube.com/watch?v=E7M-g1fW9XM
Cure,In Between Days,1985,2017,https://www.youtube.com/watch?v=scif2vfg1ug
Human League,Being Boiled,1978,2017,https://www.youtube.com/watch?v=kQvVVkzU_7U
Shocking Blue,Venus,1969,2017,https://www.youtube.com/watch?v=8LhkyyCvUHk
U2,Gloria,1981,2017,https://www.youtube.com/watch?v=ybYgP48X2DY
Neil Diamond,"Girl, You'll Be A Woman Soon",1967,2017,https://www.youtube.com/watch?v=K_fZCD93LzQ
Eagles,Lyin' Eyes,1975,2017,https://www.youtube.com/watch?v=PqccEpqvwPY
Muse,New Born,2001,2017,https://www.youtube.com/watch?v=qhduQhDqtb4
Véronique Sanson,Amoureuse,1972,2017,https://www.youtube.com/watch?v=-bMGM8P_Uao
Goede Doel,België (Is Er Leven Op Pluto...),1982,2017,https://www.youtube.com/watch?v=jwucIydijEo
Luna Twist,African Time,1981,2017,https://www.youtube.com/watch?v=e8u38cNS6wI
Beatles,She's Leaving Home,1967,2017,https://www.youtube.com/watch?v=VaBPY78D88g
Kris De Bruyne,Lieve Jacoba,1977,2017,https://www.youtube.com/watch?v=kd-Omxz6ViU
Peter Schilling,Major Tom (Völlig Losgelöst),1982,2017,https://www.youtube.com/watch?v=KQRaj1vcnrs
Charles Trenet,La Mer,1946,2017,https://www.youtube.com/watch?v=PXQh9jTwwoA
Dean Martin,That's Amore,1953,2017,https://www.youtube.com/watch?v=OnFlx2Lnr9Q
Neil Young,The Needle And The Damage Done,1972,2017,https://www.youtube.com/watch?v=Hd3oqvnDKQk
Paul Anka,Diana,1957,2017,https://www.youtube.com/watch?v=ar-zZ21iW9w
Rolling Stones,Let's Spend The Night Together,1967,2017,https://www.youtube.com/watch?v=1k9qy-c1XXk
Warren Zevon,The Hula-Hula Boys,1982,2017,https://www.youtube.com/watch?v=ilGTZTITn_4
Woody Guthrie,This Land Is Your Land,1944,2017,https://www.youtube.com/watch?v=wxiMrvDbq3s
Genesis,Follow You Follow Me,1978,2017,https://www.youtube.com/watch?v=vt2HSAfa2rQ&pp=0gcJCfwAo7VqN5tD
Warren Zevon,The Envoy,1982,2017,https://www.youtube.com/watch?v=B544fVj1v_s
Coolio & L.V.,Gangsta's Paradise,1995,2017,https://www.youtube.com/watch?v=SQCSxqScSVQ
Raymond Van Het Groenewoud,Je Moest Eens Weten Hoe Gelukkig Ik Was,1973,2017,https://www.youtube.com/watch?v=-RoLL1zRW54
Brenda Lee,I'm Sorry,1960,2017,https://www.youtube.com/watch?v=BGLR25EJtfE
Bob Dylan,Just Like A Woman,1966,2017,https://www.youtube.com/watch?v=dRLXZVojdhQ
First Aid Kit,My Silver Lining,2014,2017,https://www.youtube.com/watch?v=DKL4X0PZz7M
Buoys,Give Up Your Guns,1972,2017,https://www.youtube.com/watch?v=ci3quJw-fek
Julien Clerc,This Melody,1976,2017,https://www.youtube.com/watch?v=-o_xNqpuarM
Pink Floyd,Arnold Layne,1967,2017,https://www.youtube.com/watch?v=H3DGpINHX5Q
Lenny Kravitz,Mr. Cab Driver,1989,2017,https://www.youtube.com/watch?v=PZ8V-FktUNk
Bart Peeters,Lepeltjesgewijs,2014,2017,https://www.youtube.com/watch?v=sLZonEyrgFc
Damien Rice,Cannonball,2002,2017,https://www.youtube.com/watch?v=3yqM--IMkX4
Kraftwerk,The Robots,1978,2017,https://www.youtube.com/watch?v=D_8Pma1vHmw
U2,Elevation,2001,2017,https://www.youtube.com/watch?v=19KstSgU-c0
Ennio Morricone,Il Était Une Fois Dans l'Ouest,1969,2017,https://www.youtube.com/watch?v=UGkQl_vyMkI
Tool,Schism,2001,2017,https://www.youtube.com/watch?v=MM62wjLrgmA
Ramses Shaffy,Sammy,1966,2017,https://www.youtube.com/watch?v=f5XEZg-kSPE
Beatles,When I'm Sixty-Four,1967,2017,https://www.youtube.com/watch?v=HCTunqv1Xt4
Cat Stevens,Sad Lisa,1970,2017,https://www.youtube.com/watch?v=mVUS6G__6Vk
Fischer-Z,The Worker,1979,2017,https://www.youtube.com/watch?v=pgEiAWqT91A
Nick Drake,Time Has Told Me,1969,2017,https://www.youtube.com/watch?v=G8SmkwS82u4
Triggerfinger,Soon,2008,2017,https://www.youtube.com/watch?v=aIamgqFdiQY
Jeanne Mas,En Rouge Et Noir,1986,2017,https://www.youtube.com/watch?v=OplDIhyp31Y
Daan,Swedish Designer Drugs,2002,2017,https://www.youtube.com/watch?v=TWa2V2XLMZU
Charles Aznavour,She,1974,2017,https://www.youtube.com/watch?v=ajjdY070VU4
Steely Dan,Reelin' In The Years,1973,2017,https://www.youtube.com/watch?v=GaH25Sghoqc
Beach Boys,Sloop John B,1966,2017,https://www.youtube.com/watch?v=nSAoEf1Ib58
France Gall,Babacar,1987,2017,https://www.youtube.com/watch?v=BfqSyD3qXJw
Frankie Valli,Grease,1978,2017,https://www.youtube.com/watch?v=ZC7v2gFsCz0
Rolling Stones,Lady Jane,1966,2017,https://www.youtube.com/watch?v=_K6wUa7yjuo
Tröckener Kecks,Nu Of Nooit,1987,2017,https://www.youtube.com/watch?v=DLnekxCSmOM
Grace Jones,Pull Up To The Bumper,1981,2017,https://www.youtube.com/watch?v=Tc1IphRx1pk
Ry Cooder,"Paris, Texas",1985,2017,https://www.youtube.com/watch?v=X6ymVaq3Fqk
Gary Numan,Cars,1979,2017,https://www.youtube.com/watch?v=Im3JzxlatUs
Who,Behind Blue Eyes,1972,2017,https://www.youtube.com/watch?v=dMrImMedYRo
Prince & The New Power Generation,Money Don't Matter 2 Night,1992,2017,https://www.youtube.com/watch?v=AmGVAu9lk6I
INXS,Original Sin,1984,2017,https://www.youtube.com/watch?v=PTULqzrhBWA
Chuck Berry,Sweet Little Sixteen,1958,2017,https://www.youtube.com/watch?v=ZLV4NGpoy_E
Pearl Jam,Just Breathe,2009,2017,https://www.youtube.com/watch?v=Eo-UKCxCglg
Rufus Wainwright,Jericho,2012,2017,https://www.youtube.com/watch?v=C-ifop7yAa8
Paul Simon,American Tune,1973,2017,https://www.youtube.com/watch?v=AE3kKUEY5WU
Roxy Music,More Than This,1982,2017,https://www.youtube.com/watch?v=kOnde5c7OG8
Carole King,Tapestry,1971,2017,https://www.youtube.com/watch?v=aR5TO2YdjeY
U2,Mysterious Ways,1991,2017,https://www.youtube.com/watch?v=TxcDTUMLQJI
David Sylvian,Red Guitar,1984,2017,https://www.youtube.com/watch?v=gMh6yoYefKE
Elton John,Goodbye Yellow Brick Road,1973,2017,https://www.youtube.com/watch?v=wy709iNG6i8
Jerry Lee Lewis,Great Balls Of Fire,1957,2017,https://www.youtube.com/watch?v=0VJ1NuAbEBI
Eels,Susan's House,1996,2017,https://www.youtube.com/watch?v=lC3MH-U6yDk
Kim Carnes,Bette Davis Eyes,1981,2017,https://www.youtube.com/watch?v=EPOIS5taqA8
Sting,Moon Over Bourbon Street,1985,2017,https://www.youtube.com/watch?v=5i_0PkOqLKA
Shirts,Laugh And Walk Away,1979,2017,https://www.youtube.com/watch?v=MrXu97GVVqc
Pogues & Kirsty MacColl,Fairytale Of New York,1987,2017,https://www.youtube.com/watch?v=j9jbdgZidu8
Paul Simon,Diamonds On The Soles Of Her Shoes (Album Version),1986,2017,https://www.youtube.com/watch?v=-I_T3XvzPaM
Johan Verminnen,Een Of Andere Dag,1973,2017,https://www.youtube.com/watch?v=HveehfdWDLU
Soul Asylum,Runaway Train,1992,2017,https://www.youtube.com/watch?v=NRtvqT_wMeY
Oasis,Champagne Supernova,1995,2017,https://www.youtube.com/watch?v=tI-5uv4wryI
Scene,Rigoreus,1990,2017,https://www.youtube.com/watch?v=xCJ6wC4SNgA
10cc,The Wall Street Shuffle,1974,2017,https://www.youtube.com/watch?v=foT1ITubs1A
Elton John,Don't Let The Sun Go Down On Me,1974,2017,https://www.youtube.com/watch?v=RsKqMNDoR4o
Cure,The Love Cats,1983,2017,https://www.youtube.com/watch?v=mcUza_wWCfA
Leonard Cohen,"Hey, That's No Way To Say Goodbye",1967,2017,https://www.youtube.com/watch?v=b-bJPmasXKs
Van Morrison,Caravan,1970,2017,https://www.youtube.com/watch?v=WdZLTnRnHs8
PJ Harvey,Good Fortune,2000,2017,https://www.youtube.com/watch?v=gDBZZ3uvimE
Rheingold,Dreiklangs-Dimensionen,1982,2017,https://www.youtube.com/watch?v=MIqhXC0rvco
Ian Dury,Sex & Drugs & Rock & Roll,1977,2017,https://www.youtube.com/watch?v=xTeHS2Hcb-0
Sundays,Here's Where The Story Ends,1990,2017,https://www.youtube.com/watch?v=FHsip5xOenQ
Platters,Smoke Gets In Your Eyes,1957,2017,https://www.youtube.com/watch?v=H2di83WAOhU
Mink DeVille,Just To Walk That Little Girl Home,1979,2017,https://www.youtube.com/watch?v=OO2LCmNKAOc
Last Shadow Puppets,My Mistakes Were Made For You,2008,2017,https://www.youtube.com/watch?v=9cQloro92xA
Blur,Girls & Boys,1994,2017,https://www.youtube.com/watch?v=WDswiT87oo8
Fleetwood Mac,Never Going Back Again,1976,2017,https://www.youtube.com/watch?v=0E7rUemfC-A
Frank Sinatra,"Theme From New York, New York",1979,2017,https://www.youtube.com/watch?v=le1QF3uoQNg
Crowded House,Don't Dream It's Over,1987,2017,https://www.youtube.com/watch?v=J9gKyRmic20
Michel Polnareff,La Poupée Qui Fait Non,1966,2017,https://www.youtube.com/watch?v=JDkVjrYNyLo
Elvis Presley,Mystery Train,1955,2017,https://www.youtube.com/watch?v=njw2oB8oRTs
Dave Berry,This Strange Effect,1965,2017,https://www.youtube.com/watch?v=zrV-XPhu_5o
Everything But The Girl,Each & Every One,1984,2017,https://www.youtube.com/watch?v=z8C4tQvMUkI
Bram Vermeulen,Rode Wijn,1988,2017,https://www.youtube.com/watch?v=pMFrxJh8zl0
Doobie Brothers,Listen To The Music,1972,2017,https://www.youtube.com/watch?v=S3ta4T9tIUM
Bon Iver,Skinny Love,2008,2017,https://www.youtube.com/watch?v=ssdgFoHLwnk
Jan De Wilde,Joke,1970,2017,https://www.youtube.com/watch?v=ayDVbCw_kS4
Rolling Stones,Time Is On My Side,1964,2017,https://www.youtube.com/watch?v=_oSRvcdlgSI
Air,Kelly Watch The Stars,1998,2017,https://www.youtube.com/watch?v=Rui0hzN-EFE
Cliff Richard & The Shadows,The Young Ones,1961,2017,https://www.youtube.com/watch?v=BxNohANhJiA
Wannes Van De Velde,Oorlogsgeleerden,1997,2017,https://www.youtube.com/watch?v=Y2QmJYl2BoE
Helen Shapiro,Queen For Tonight,1963,2017,https://www.youtube.com/watch?v=InwAZVgzqKk
Barry McGuire,Eve Of Destruction,1965,2017,https://www.youtube.com/watch?v=qfZVu0alU0I
Killers,Human,2008,2017,https://www.youtube.com/watch?v=RIZdjT1472Y
Bob Marley & The Wailers,Is This Love,1977,2017,https://www.youtube.com/watch?v=69RdQFDuYPI
Antony & The Johnsons,Hope There's Someone,2005,2017,https://www.youtube.com/watch?v=LyMGEq82uL4
Mike Oldfield,In Dulci Jubilo,1976,2017,https://www.youtube.com/watch?v=Lg8NyQlfR24
Joni Mitchell,River,1971,2017,https://www.youtube.com/watch?v=OLHxxBTl71I
Tragically Hip,Ahead By A Century,1996,2017,https://www.youtube.com/watch?v=QE2joQsWXJg
U2,Sweetest Thing,1998,2017,https://www.youtube.com/watch?v=5WybiA263bw
"Lipps, Inc.",Funkytown,1979,2017,https://www.youtube.com/watch?v=Z6dqIYKIBSU
Ray Charles,Hit The Road Jack,1961,2017,https://www.youtube.com/watch?v=uSiHqxgE2d0
Arctic Monkeys,Why'd You Only Call Me When You're High,2013,2017,https://www.youtube.com/watch?v=6366dxFf-Os
Adamo,Dolce Paola,1964,2017,https://www.youtube.com/watch?v=urNfnbla7rA
Zita Swoon,Hot Hotter Hottest,2001,2017,https://www.youtube.com/watch?v=eCSf2a56PsM
Waterboys,How Long Will I Love You,1990,2017,https://www.youtube.com/watch?v=Yq3POFbIp8U
John Cougar,Jack & Diane,1982,2017,https://www.youtube.com/watch?v=h04CH9YZcpI
Al Jarreau,Roof Garden,1981,2017,https://www.youtube.com/watch?v=AD7PQySHAZc&pp=0gcJCf0Ao7VqN5tD
Lamb,Gorecki,1996,2017,https://www.youtube.com/watch?v=tSRYvYN1ayw
Ike & Tina Turner,Proud Mary,1971,2017,https://www.youtube.com/watch?v=hzQnPz6TpGc
Buffalo Tom,I'm Allowed,1993,2017,https://www.youtube.com/watch?v=N_erydVaGk4
Chemical Brothers,Hey Boy Hey Girl,1999,2017,https://www.youtube.com/watch?v=tpKCqp9CALQ
Talk Talk,It's My Life,1983,2017,https://www.youtube.com/watch?v=cFH5JgyZK1I
Bernthøler,My Suitor,1983,2017,https://www.youtube.com/watch?v=zfEs8W4i9zw
Bangles,Eternal Flame,1989,2017,https://www.youtube.com/watch?v=PSoOFn3wQV4
Godley & Creme,An Englishman In New York,1979,2017,https://www.youtube.com/watch?v=RJre-YHmLaI
Daft Punk,Harder Better Faster Stronger,2001,2017,https://www.youtube.com/watch?v=gAjR4_CbPpQ
Roger Daltrey,Giving It All Away,1973,2017,https://www.youtube.com/watch?v=LC1FggE8sc4
Lykke Li,I Follow Rivers (The Magician Remix),2011,2017,https://www.youtube.com/watch?v=3FXMsoTTcog
Marianne Faithfull,Tenderness,1981,2017,https://www.youtube.com/watch?v=A3_sPDDHLys
Red Hot Chili Peppers,Snow ((Hey Oh)),2006,2017,https://www.youtube.com/watch?v=yuFI5KSPAt4
Donovan,Atlantis,1968,2017,https://www.youtube.com/watch?v=SAMYGzwUTK4
Hozier,Take Me To Church,2013,2017,https://www.youtube.com/watch?v=PVjiKRfKpPI
